order_id,clinic_id,product_id,product_name,category,order_date,quantity,delivered_to,delivery_time,current_stock,order_date_clean
H3I9U8,Cl_23,P194,TPC Handpiece Lubricating Unit,dental handpiece lubrication machine,1/16/2025,7,Ernakulam,6,68,1/16/2025
Z8L8B0,Cl_94,P171,BeSmile Aconia SHT-Preshade Zirconia,lab consumables,9/25/2025,5,Pune,8,420,9/25/2025
W5M7O5,Cl_99,P41,NSK Pana Air PAF-SU B2 Handpiece,dental handpeice,7/27/2024,2,Malappuram,4,53,7/27/2024
L5B9F5,Cl_32,P6,Saevo S5000,dental_chair,6/28/2021,3,Alappuzha,3,2,6/28/2021
C0V4L3,Cl_86,P51,NSK S-Max M25 Low Speed Handpiece,dental handpeice,5/29/2023,8,Calicut,4,46,5/29/2023
W7Y6Z9,Cl_24,P199,DentXpert Stimulator,dental stimulator,5/8/2023,3,Pune,6,6,5/8/2023
B7W8S6,Cl_72,P2,Ureka Dental Chair,dental_chair,5/8/2020,7,Kottayam,7,5,5/8/2020
O8X8K0,Cl_10,P79,Tealth Internal Irrigation Straight Head Low Speed Handpiece,dental handpeice,2/22/2024,7,Kannur,7,48,2/22/2024
T5E9W0,Cl_77,P53,NSK S-Max Pico Optic Handpiece,dental handpeice,8/8/2020,7,Malappuram,6,72,8/8/2020
R2V7I1,Cl_68,P163,NSKViva Ace,physiodispensor and piezosurgery units,11/13/2021,1,Washim,9,4,11/13/2021
P8J8D1,Cl_98,P147,NSK Endo Mate DT Endomotor,endomotors,4/7/2023,2,Noida,6,13,4/7/2023
B1K8Q7,Cl_64,P148,NSK Endo Mate TC2 Endomotor,endomotors,6/10/2020,3,Chandigarh,3,13,6/10/2020
E7B7U1,Cl_97,P80,CSM Implants Submerged III,implant uni-verse,1/20/2025,6,Seawood,10,4,1/20/2025
Q9U6H2,Cl_74,P191,Inbuilt ScalerV3,ultrasonic scalers,4/5/2021,7,Palakkad,10,23,4/5/2021
N1C2W4,Cl_10,P128,Roland DWX-53 DC Milling Machine,dental milling machine,12/15/2020,9,Kannur,6,0,12/15/2020
C3R3F4,Cl_33,P144,Micro NX Micromotor (Table Top),dental micromotor,4/4/2023,10,Agra,4,24,4/4/2023
L2S8C8,Cl_21,P200,Rubber Dam Kit  Paedo With 6 Clamps & Clamp Holder,dental instruments,12/9/2023,10,Thane,4,1,12/9/2023
R2C6Y5,Cl_77,P102,Trios 5 IntraoralScanner,intraoral scanner,1/13/2025,7,Malappuram,8,3,1/13/2025
L9I2O7,Cl_88,P213,Root Elevators Set Of 9 Pcs With Cross Bar Elevators,dental instruments,6/2/2022,5,Ambala,3,6,6/2/2022
C2N8P4,Cl_84,P193,LubriMax 5 Pro,dental handpiece lubrication machine,4/26/2022,3,Vasant Kunj,5,48,4/26/2022
L4K3V2,Cl_91,P169,BeSmile Aconia ST White Zirconia,lab consumables,8/11/2020,5,Nagercoil,9,142,8/11/2020
F7X5H0,Cl_89,P178,Phrozen Sonic Mighty 12K,dental 3d printer,2/18/2024,8,Kottayam,8,0,2/18/2024
H4B9A4,Cl_90,P144,Micro NX Micromotor (Table Top),dental micromotor,1/17/2020,10,Rourkela,7,27,1/17/2020
C2H6J4,Cl_72,P31,Genoray PAPAYA 3D Premium Plus CBCT,imaging,5/20/2025,5,Kottayam,6,1,5/20/2025
K3F8K3,Cl_68,P51,NSK S-Max M25 Low Speed Handpiece,dental handpeice,5/4/2021,2,Washim,10,71,5/4/2021
N7I5W4,Cl_8,P93,Piezo-X Advanced Piezosurgery Unit,physiodispensor unit,5/22/2025,5,Rajkot,4,4,5/22/2025
K1A5S9,Cl_36,P149,Woodpecker Endoradar Pro,endomotors,8/3/2020,1,Malappuram,9,13,8/3/2020
J2Q4T8,Cl_42,P73,Tealth 20:1 Surgical Contra Angle Low Speed Handpiece,dental handpeice,8/22/2024,3,Sri Ganganagar,5,50,8/22/2024
Q3R1U6,Cl_37,P14,Runyes Rapiclave 5L Autoclave,dental autoclaves,10/19/2022,5,Belgaum,9,17,10/19/2022
S8H1N8,Cl_7,P175,Fastform DeskFab X1 Metal 3D Printer,dental 3d printer,11/29/2020,7,Muzzaffar Nagar,8,4,11/29/2020
S9V7F3,Cl_11,P181,GLB 200M Metal 3D Printer,dental 3d printer,6/13/2024,5,Goregaon,5,2,6/13/2024
F9Q0Y2,Cl_75,P138,Woodpecker DTE O-LIGHT Cure Unit,light cure unit,7/10/2024,9,Nandagaon,4,35,7/10/2024
N8Y0D2,Cl_44,P68,Tealth LED Mini Head High Speed Air Rotor Handpiece,dental handpeice,8/22/2025,9,Bhuj,5,30,8/22/2025
M2R1G0,Cl_71,P155,CoxoSurgic-X,physiodispensor and piezosurgery units,3/28/2023,2,Gurugram,6,5,3/28/2023
C1M0H4,Cl_3,P189,Woodpecker DTE D7 LED Ultrasonic Scaler,ultrasonic scalers,10/12/2025,3,Chennai,7,38,10/12/2025
G4R3G7,Cl_38,P82,Coxo PTMaster,implant uni-verse,4/6/2024,3,Navasari-Gujarat,5,8,4/6/2024
C4P1Q4,Cl_59,P126,Zotion T20 Dental Milling Machine,dental milling machine,6/21/2024,6,Yavatmal,7,0,6/21/2024
L7Y7F2,Cl_55,P121,3Shape E3 Dental Lab Scanner,dental lab scanner,5/16/2021,7,Belgaum,6,1,5/16/2021
H4U5L9,Cl_83,P193,LubriMax 5 Pro,dental handpiece lubrication machine,11/11/2020,9,Vile Parle,7,42,11/11/2020
U5A1L0,Cl_54,P197,Sony CCD Intraoral Camera,intraoral camera,3/7/2020,5,Varanasi,9,2,3/7/2020
V9U1B6,Cl_66,P142,NSK NLZE Dental Electric Micromotor,dental micromotor,8/19/2022,3,Bhopal,4,11,8/19/2022
O1N8R1,Cl_57,P13,Runyes Feng 23L Touch Screen,dental autoclaves,2/9/2022,2,Salem,4,9,2/9/2022
B8T6C9,Cl_25,P216,Extraction Forceps Set Of 12pcs,dental instruments,1/13/2025,10,Boriwali,10,6,1/13/2025
U1C7V5,Cl_67,P197,Sony CCD Intraoral Camera,intraoral camera,9/5/2020,1,Raipur,10,1,9/5/2020
N7A3V4,Cl_6,P69,Tealth LED Standard Head High Speed Air Rotor Handpiece,dental handpeice,8/19/2025,9,Indore,4,21,8/19/2025
S5A1J0,Cl_52,P57,Tornado Standard Head Handpiece,dental handpeice,7/24/2024,4,Malappuram,8,79,7/24/2024
B5D6E7,Cl_49,P15,Melag Vacuclave 550 Autoclave,dental autoclaves,12/27/2024,1,Jalgaon,10,19,12/27/2024
C1O4V7,Cl_9,P159,Advance Piezosurgery Unit  Surgery X,physiodispensor and piezosurgery units,1/9/2023,9,Bargarh,3,8,1/9/2023
P1I8C9,Cl_81,P35,Runyes Portable Dental X-Ray (Gun-Type),dental x-ray,11/2/2024,1,Hyderabad,4,4,11/2/2024
J3T6R6,Cl_7,P29,Genoray PAPAYA CUST OPG,imaging,4/2/2020,9,Muzzaffar Nagar,8,1,4/2/2020
B4G5O2,Cl_7,P199,DentXpert Stimulator,dental stimulator,8/30/2022,10,Muzzaffar Nagar,8,8,8/30/2022
Z9O4F4,Cl_9,P117,Shining 3D AoralScan 3 Intraoral Scanner,face scanner,12/17/2021,10,Bargarh,4,1,12/17/2021
N2P9B2,Cl_84,P185,KDF Zircom Sintering Furnace,dental sintering furnace,9/6/2023,10,Vasant Kunj,2,7,9/6/2023
F5A2J3,Cl_23,P43,NSK FX Plus With ARV Handpiece,dental handpeice,6/12/2020,10,Ernakulam,7,32,6/12/2020
Q7Y8H3,Cl_42,P24,Xpect Vision Size 1.5Intraoral Sensor,imaging,1/19/2022,2,Sri Ganganagar,7,1,1/19/2022
P2Q7S5,Cl_46,P85,SurgicalKit,implant uni-verse,9/10/2024,8,Lakhimpur-Up,6,6,9/10/2024
J3Z9A2,Cl_21,P116,Shining 3D AoralScan 3 NEO Intraoral Scanner,face scanner,4/13/2024,3,Thane,4,4,4/13/2024
N4U6U4,Cl_85,P107,Aoralscan LyncIntraoral Scanner,intraoral scanner,9/12/2023,2,Kottayam,6,1,9/12/2023
R9X3U2,Cl_67,P18,Dental WaterDistiller,dental autoclaves,1/28/2024,10,Raipur,8,14,1/28/2024
C7B7A3,Cl_44,P70,Tealth Mini Head High Speed Air Rotor Handpiece,dental handpeice,11/17/2024,9,Bhuj,7,27,11/17/2024
K1H7M1,Cl_68,P41,NSK Pana Air PAF-SU B2 Handpiece,dental handpeice,2/9/2022,10,Washim,9,85,2/9/2022
W4F4S4,Cl_98,P42,NSK Pana Air PAF-S B2 Handpiece,dental handpeice,5/16/2025,1,Noida,4,62,5/16/2025
Y2U9L3,Cl_99,P79,Tealth Internal Irrigation Straight Head Low Speed Handpiece,dental handpeice,9/12/2022,7,Malappuram,9,75,9/12/2022
F9B9T3,Cl_38,P204,Impression Trays Set Of 10 (Dentulas  Perforated),dental instruments,12/13/2023,5,Navasari-Gujarat,6,2,12/13/2023
Q1P0E7,Cl_21,P137,Woodpecker DTE O-Light Plus Unit,light cure unit,3/14/2025,10,Thane,7,33,3/14/2025
E7F6X7,Cl_59,P30,Genoray PAPAYA 3D PLUS CBCT,imaging,11/21/2025,9,Yavatmal,9,2,11/21/2025
Y8L7O1,Cl_43,P29,Genoray PAPAYA CUST OPG,imaging,1/19/2020,6,Alappuzha,2,3,1/19/2020
C3T4E5,Cl_31,P195,Dental RecordingSystem,intraoral camera,2/8/2021,9,Bhuveshwar,4,3,2/8/2021
N9Q1N5,Cl_87,P28,RAYSCAN ? 3D Dental CBCT,imaging,10/10/2025,8,Pune,5,1,10/10/2025
V3N7B1,Cl_23,P61,Tornado Contra-Angle Handpiece,dental handpeice,1/10/2024,2,Ernakulam,7,69,1/10/2024
I4I5T9,Cl_53,P76,Tealth External Irrigation Straight HeadLow SpeedHandpiece,dental handpeice,12/2/2020,6,Malappuram,6,97,12/2/2020
D8K7G9,Cl_51,P213,Root Elevators Set Of 9 Pcs With Cross Bar Elevators,dental instruments,11/15/2022,6,Pathanamthitta,5,4,11/15/2022
D3I3Y3,Cl_36,P144,Micro NX Micromotor (Table Top),dental micromotor,9/22/2020,4,Malappuram,6,10,9/22/2020
K7Q1Z6,Cl_52,P212,Diagnostic PMT Set Of 3 Pcs With Straight Probe S/E,dental instruments,3/5/2021,2,Malappuram,10,7,3/5/2021
L6H5K8,Cl_19,P196,All-in-One PC Intraoral Camera,intraoral camera,4/10/2023,5,Boriwali,5,4,4/10/2023
R3S2L3,Cl_79,P141,NSK NLX Nano Portable Micromotor System,dental micromotor,6/24/2022,3,Rewari,9,30,6/24/2022
D3M3C2,Cl_89,P124,Shining 3D AutoScan DS EX Pro(H),dental lab scanner,6/22/2022,10,Kottayam,10,4,6/22/2022
V4L8E8,Cl_16,P198,OraCam Wired HD Intraoral Camera,intraoral camera,3/22/2020,9,Okhla,6,3,3/22/2020
Q2K1C7,Cl_78,P130,Roland DWX 52 Di Plus Milling Machine,dental milling machine,10/17/2024,6,Rajkot,10,1,10/17/2024
M4G5Q2,Cl_88,P171,BeSmile Aconia SHT-Preshade Zirconia,lab consumables,6/27/2025,9,Ambala,2,68,6/27/2025
C5U1F3,Cl_64,P93,Piezo-X Advanced Piezosurgery Unit,physiodispensor unit,8/19/2022,3,Chandigarh,2,3,8/19/2022
A2S9D3,Cl_17,P123,Shinning 3D Autoscan DS EX Pro (C),dental lab scanner,4/23/2023,10,Ludhinana,9,4,4/23/2023
I9D6A3,Cl_60,P214,Root Elevators Set Of 13 Pcs (With Warwick James),dental instruments,4/21/2023,2,Ghatkopar,4,2,4/21/2023
M9V8D2,Cl_74,P93,Piezo-X Advanced Piezosurgery Unit,physiodispensor unit,3/11/2024,6,Palakkad,6,6,3/11/2024
B1L4N5,Cl_47,P136,Arum 5x-500 L Milling Machine,dental milling machine,7/11/2025,3,Pune,4,1,7/11/2025
C0W1E6,Cl_2,P172,BeSmileStain/Glaze,lab consumables,2/28/2022,10,Surat,7,111,2/28/2022
F6U0B9,Cl_12,P31,Genoray PAPAYA 3D Premium Plus CBCT,imaging,4/4/2021,8,Varanasi,8,1,4/4/2021
F3U6N4,Cl_89,P34,Gnatus Timex 70E ACX-ray,imaging,7/23/2020,7,Kottayam,6,1,7/23/2020
H0Q0Z7,Cl_92,P164,Anycubic Standard 3D Printing Resin,lab consumables,2/23/2021,5,Ghaziabad,2,421,2/23/2021
T3L6C5,Cl_22,P51,NSK S-Max M25 Low Speed Handpiece,dental handpeice,3/28/2025,7,Kannur,10,37,3/28/2025
G1D0J1,Cl_43,P5,Flare Dental Chair,dental_chair,5/11/2022,9,Alappuzha,5,3,5/11/2022
Y1T0I9,Cl_40,P136,Arum 5x-500 L Milling Machine,dental milling machine,9/5/2023,1,Tirupattur,7,1,9/5/2023
K5P3P7,Cl_99,P102,Trios 5 IntraoralScanner,intraoral scanner,8/8/2024,1,Malappuram,10,3,8/8/2024
H6O1O5,Cl_57,P70,Tealth Mini Head High Speed Air Rotor Handpiece,dental handpeice,2/18/2022,9,Salem,6,99,2/18/2022
U1T0R2,Cl_62,P173,BeSmile ColoringLiquids,lab consumables,10/17/2024,8,Mumbai,4,443,10/17/2024
F2Z9O6,Cl_78,P84,Piezo-X Advanced Piezosurgery Unit,implant uni-verse,9/12/2021,5,Rajkot,10,7,9/12/2021
V1T7X6,Cl_41,P134,Arum 5x-450 Milling Machine,dental milling machine,1/4/2023,6,Nerul,6,2,1/4/2023
K4X8F0,Cl_7,P141,NSK NLX Nano Portable Micromotor System,dental micromotor,4/7/2020,7,Muzzaffar Nagar,9,23,4/7/2020
G2L8R7,Cl_3,P144,Micro NX Micromotor (Table Top),dental micromotor,1/24/2024,3,Chennai,10,20,1/24/2024
H3P7T1,Cl_84,P201,Rubber Dam Kit  With 11 Clamps & ClampHolder,dental instruments,4/19/2020,3,Vasant Kunj,4,5,4/19/2020
O7B6V5,Cl_63,P30,Genoray PAPAYA 3D PLUS CBCT,imaging,7/29/2022,6,Jalna,5,1,7/29/2022
N2B3H2,Cl_89,P162,NSKVarioSurg 4,physiodispensor and piezosurgery units,11/4/2024,4,Kottayam,7,5,11/4/2024
L7U3K5,Cl_73,P157,NSK Physiodispensor Surgic AP 2,physiodispensor and piezosurgery units,1/1/2025,10,Kannur,8,7,1/1/2025
E5D3S9,Cl_10,P3,Elite Star Dental Chair,dental_chair,3/24/2025,8,Kannur,10,5,3/24/2025
A2D4K1,Cl_56,P22,"Dynamic Compressor
Suction DAS001",dental compressors,5/4/2020,8,Salem,4,8,5/4/2020
M5V6S8,Cl_75,P71,Tealth 1:5 Fiber Optic Contra AngleHandpiece,dental handpeice,11/9/2025,2,Nandagaon,4,88,11/9/2025
Q8K5E6,Cl_90,P167,BeSmile Aconia SHT 3D Multilayer Zirconia,lab consumables,2/6/2021,6,Rourkela,5,148,2/6/2021
T7G6S4,Cl_6,P4,Star Dental Chair,dental_chair,2/2/2020,2,Indore,7,4,2/2/2020
Q0E1D8,Cl_19,P96,Advance Piezosurgery Unit  Surgery X,physiodispensor unit,7/13/2022,9,Boriwali,7,6,7/13/2022
F8O6N7,Cl_24,P71,Tealth 1:5 Fiber Optic Contra AngleHandpiece,dental handpeice,5/20/2023,1,Pune,4,73,5/20/2023
D2H9L8,Cl_47,P117,Shining 3D AoralScan 3 Intraoral Scanner,face scanner,12/13/2022,5,Pune,10,4,12/13/2022
J0T8D8,Cl_22,P132,Arum 5x-200 Milling Machine,dental milling machine,3/1/2023,8,Kannur,7,2,3/1/2023
H2C9B6,Cl_52,P168,BeSmile Aconia HT+ White Zirconia,lab consumables,8/13/2023,9,Malappuram,7,159,8/13/2023
B9Q3J7,Cl_35,P157,NSK Physiodispensor Surgic AP 2,physiodispensor and piezosurgery units,3/4/2022,2,Mumbai,7,2,3/4/2022
P4B0Z5,Cl_86,P128,Roland DWX-53 DC Milling Machine,dental milling machine,6/3/2024,4,Calicut,8,0,6/3/2024
F0J1O9,Cl_3,P210,LUXATOME SET Of4 Pcs,dental instruments,4/16/2022,5,Chennai,5,3,4/16/2022
Z3N4X4,Cl_49,P118,Shining 3D AoralScan 2 Intraoral Scanner,face scanner,5/16/2025,9,Jalgaon,10,3,5/16/2025
J4P7R9,Cl_60,P146,ClinicalMicroMotor,dental micromotor,10/5/2024,5,Ghatkopar,7,18,10/5/2024
B7W7R1,Cl_85,P119,3Shape F8 Dental Lab Scanner,dental lab scanner,11/16/2025,4,Kottayam,8,1,11/16/2025
U5R8Y9,Cl_33,P133,Arum 5x-300 Pro Milling Machine,dental milling machine,4/20/2025,1,Agra,3,2,4/20/2025
Z4K4M2,Cl_61,P161,Woodpecker Ultrasurgery LED,physiodispensor and piezosurgery units,5/15/2021,5,Jaipur-Rajasthan,8,3,5/15/2021
C6E1O7,Cl_23,P111,Trios Move+ Intraoral Scanner,intraoral scanner,8/7/2024,7,Ernakulam,6,4,8/7/2024
G7G2A8,Cl_37,P33,Genoray Port X-IVe Portable X-Ray,imaging,11/13/2023,1,Belgaum,5,1,11/13/2023
Q2W5I8,Cl_41,P30,Genoray PAPAYA 3D PLUS CBCT,imaging,8/17/2020,10,Nerul,9,2,8/17/2020
P6E3P3,Cl_68,P49,NSK S-Max M65 Straight Handpiece,dental handpeice,6/26/2021,7,Washim,6,93,6/26/2021
Q3D6C8,Cl_19,P134,Arum 5x-450 Milling Machine,dental milling machine,12/20/2023,10,Boriwali,9,1,12/20/2023
Z2J4K5,Cl_62,P37,BIOLASE Waterlase iPlus All Tissue Laser,dental lasers,10/11/2021,3,Mumbai,6,1,10/11/2021
O4F5G2,Cl_43,P220,Dental Recording System,digital magnification,12/29/2020,5,Alappuzha,5,2,12/29/2020
U4L8B3,Cl_24,P142,NSK NLZE Dental Electric Micromotor,dental micromotor,2/21/2020,6,Pune,6,20,2/21/2020
X5T8P7,Cl_45,P58,Tornado Super Torque Push Button,dental handpeice,8/18/2025,2,Malappuram,8,45,8/18/2025
K2N7D5,Cl_59,P2,Ureka Dental Chair,dental_chair,10/18/2021,4,Yavatmal,5,2,10/18/2021
D6Y8M8,Cl_4,P40,NSK FX 22 Contra-Angle Handpiece,dental handpeice,9/24/2023,1,Raipur,10,49,9/24/2023
T1C1F2,Cl_55,P11,Anthos A3 plus,dental_chair,11/21/2022,8,Belgaum,6,3,11/21/2022
E8U0Y7,Cl_70,P104,Trios 3 Color Pod Intraoral Scanner,intraoral scanner,4/26/2022,9,Dehradun,3,3,4/26/2022
N9V6X1,Cl_47,P127,Roland DWX-53D Dental Milling Machine,dental milling machine,1/21/2023,2,Pune,7,0,1/21/2023
B9Y9D4,Cl_49,P146,ClinicalMicroMotor,dental micromotor,9/18/2021,6,Jalgaon,6,17,9/18/2021
I3H3Z9,Cl_52,P69,Tealth LED Standard Head High Speed Air Rotor Handpiece,dental handpeice,9/13/2021,9,Malappuram,8,47,9/13/2021
J0D6F8,Cl_44,P45,NSK Ti-Max X DSG20L Handpiece,dental handpeice,5/15/2023,5,Bhuj,7,92,5/15/2023
M4X0H9,Cl_88,P37,BIOLASE Waterlase iPlus All Tissue Laser,dental lasers,5/29/2020,8,Ambala,5,3,5/29/2020
W4B9U5,Cl_73,P153,Mini Apex Locator,endomotors,8/16/2023,4,Kannur,6,16,8/16/2023
M4V5C3,Cl_75,P173,BeSmile ColoringLiquids,lab consumables,7/18/2022,3,Nandagaon,4,74,7/18/2022
B6L2J8,Cl_83,P124,Shining 3D AutoScan DS EX Pro(H),dental lab scanner,8/7/2025,7,Vile Parle,5,3,8/7/2025
G5Q2B7,Cl_1,P180,Asiga The Ultra 3D Printer,dental 3d printer,11/17/2020,10,Surat,7,5,11/17/2020
W6F7I3,Cl_47,P95,NSK Physiodispenser Surgic Pro 2,physiodispensor unit,12/12/2021,3,Pune,7,5,12/12/2021
B0B3N1,Cl_62,P94,NSK Physiodispensor Surgic AP 2,physiodispensor unit,4/19/2025,4,Mumbai,8,3,4/19/2025
E4I3Y5,Cl_56,P28,RAYSCAN ? 3D Dental CBCT,imaging,9/15/2025,9,Salem,10,3,9/15/2025
Y7Y2G9,Cl_80,P176,Shining 3D AccuFab-L4K 3D Printer,dental 3d printer,1/20/2020,1,Kolhapur,5,2,1/20/2020
B1V6N7,Cl_49,P106,EliteIntraoral Scanner,intraoral scanner,6/22/2024,1,Jalgaon,9,4,6/22/2024
Y3V3P9,Cl_30,P40,NSK FX 22 Contra-Angle Handpiece,dental handpeice,11/21/2025,6,Rajkot,9,72,11/21/2025
Z4W7D0,Cl_28,P35,Runyes Portable Dental X-Ray (Gun-Type),dental x-ray,11/7/2020,1,Jalandhar,5,10,11/7/2020
Z5H0H1,Cl_78,P207,COMPOSITE FILLING INSTRUMENTS T.C.GOLD,dental instruments,3/29/2022,6,Rajkot,4,10,3/29/2022
C0U2R5,Cl_24,P61,Tornado Contra-Angle Handpiece,dental handpeice,9/7/2023,6,Pune,5,59,9/7/2023
H7L9R2,Cl_62,P112,Metismile Dental Face Scanner,intraoral scanner,7/6/2020,1,Mumbai,10,4,7/6/2020
A7Z5C8,Cl_6,P221,Yahope 3D-Optix,digital magnification,10/13/2024,9,Indore,6,5,10/13/2024
R3H7K5,Cl_78,P196,All-in-One PC Intraoral Camera,intraoral camera,3/29/2021,6,Rajkot,8,1,3/29/2021
G1Z8V9,Cl_35,P94,NSK Physiodispensor Surgic AP 2,physiodispensor unit,1/18/2024,4,Mumbai,4,5,1/18/2024
D7G7E1,Cl_4,P125,Neomill Dental Milling Machine,dental milling machine,2/10/2022,10,Raipur,8,2,2/10/2022
S9J7L9,Cl_17,P77,Tealth External Irrigation Surgical Straight Head Low SpeedHandpiece,dental handpeice,2/7/2020,5,Ludhinana,9,82,2/7/2020
C1L7C6,Cl_36,P82,Coxo PTMaster,implant uni-verse,6/7/2024,8,Malappuram,10,5,6/7/2024
T3W1M1,Cl_5,P93,Piezo-X Advanced Piezosurgery Unit,physiodispensor unit,4/18/2023,4,Thane,8,8,4/18/2023
A3K8Q8,Cl_23,P93,Piezo-X Advanced Piezosurgery Unit,physiodispensor unit,8/21/2024,6,Ernakulam,8,5,8/21/2024
X5D1Y8,Cl_21,P29,Genoray PAPAYA CUST OPG,imaging,8/10/2022,2,Thane,9,2,8/10/2022
U5O2K7,Cl_31,P181,GLB 200M Metal 3D Printer,dental 3d printer,8/31/2025,9,Bhuveshwar,10,5,8/31/2025
D1J6B9,Cl_3,P45,NSK Ti-Max X DSG20L Handpiece,dental handpeice,6/2/2023,10,Chennai,5,42,6/2/2023
G2J5S3,Cl_17,P99,NSKVarioSurg 4,physiodispensor unit,6/30/2023,1,Ludhinana,8,6,6/30/2023
Z5Y6C6,Cl_19,P155,CoxoSurgic-X,physiodispensor and piezosurgery units,3/1/2021,3,Boriwali,8,6,3/1/2021
I7X3R2,Cl_55,P193,LubriMax 5 Pro,dental handpiece lubrication machine,8/26/2021,9,Belgaum,9,80,8/26/2021
L7G5B5,Cl_43,P173,BeSmile ColoringLiquids,lab consumables,4/10/2024,10,Alappuzha,2,377,4/10/2024
S7R3Z1,Cl_7,P30,Genoray PAPAYA 3D PLUS CBCT,imaging,3/4/2024,5,Muzzaffar Nagar,7,2,3/4/2024
F3E2Z2,Cl_2,P165,Unicorn Zirconia Blanks (ST White),lab consumables,5/8/2020,7,Surat,5,357,5/8/2020
D5L1A8,Cl_88,P100,NSKViva Ace,physiodispensor unit,11/30/2021,10,Ambala,6,7,11/30/2021
V9L6P4,Cl_67,P191,Inbuilt ScalerV3,ultrasonic scalers,9/9/2020,8,Raipur,7,28,9/9/2020
T1S6N9,Cl_46,P143,Micro NX Clinical Dental Electric Micromotor,dental micromotor,8/21/2022,9,Lakhimpur-Up,8,28,8/21/2022
R2K9P1,Cl_52,P193,LubriMax 5 Pro,dental handpiece lubrication machine,12/11/2021,5,Malappuram,10,80,12/11/2021
H9I5N1,Cl_66,P30,Genoray PAPAYA 3D PLUS CBCT,imaging,10/15/2025,3,Bhopal,4,2,10/15/2025
H4Q5Z0,Cl_43,P94,NSK Physiodispensor Surgic AP 2,physiodispensor unit,6/28/2022,10,Alappuzha,2,7,6/28/2022
D0Z5R3,Cl_43,P69,Tealth LED Standard Head High Speed Air Rotor Handpiece,dental handpeice,12/23/2023,10,Alappuzha,5,30,12/23/2023
D1L0Y5,Cl_63,P62,Tornado Straight Handpiece,dental handpeice,2/1/2025,7,Jalna,6,38,2/1/2025
F7D1L2,Cl_44,P28,RAYSCAN ? 3D Dental CBCT,imaging,7/3/2021,5,Bhuj,8,3,7/3/2021
S0O4L4,Cl_90,P144,Micro NX Micromotor (Table Top),dental micromotor,7/21/2022,7,Rourkela,4,26,7/21/2022
L9H0C3,Cl_28,P145,Micro NX Micromotor (Chair Inbuilt),dental micromotor,9/10/2021,1,Jalandhar,4,19,9/10/2021
Y7P2D4,Cl_68,P209,CONSERVATIVE INSTRUMENTS KIT,dental instruments,9/10/2022,4,Washim,9,4,9/10/2022
O4L7K8,Cl_75,P135,Arum 5x-500 Dental Milling Machine,dental milling machine,5/28/2024,5,Nandagaon,6,2,5/28/2024
K7A9Q8,Cl_94,P166,Unicorn Zirconia Blanks (ST Pre-Shaded),lab consumables,11/26/2020,5,Pune,7,433,11/26/2020
M8H2X2,Cl_85,P143,Micro NX Clinical Dental Electric Micromotor,dental micromotor,9/27/2024,9,Kottayam,6,28,9/27/2024
L0E3N6,Cl_34,P25,Xpect Vision Size 1Intraoral Sensor,imaging,12/22/2024,7,Yamuna Nagar,4,3,12/22/2024
P7Y7V7,Cl_15,P64,Tealth 45 Degree High Speed Air Rotor,dental handpeice,3/7/2025,2,Okhla,5,47,3/7/2025
B4U4C0,Cl_44,P185,KDF Zircom Sintering Furnace,dental sintering furnace,10/7/2022,9,Bhuj,10,3,10/7/2022
Z4O9N0,Cl_87,P97,Implant Motor  Implant-X,physiodispensor unit,12/22/2023,7,Pune,9,2,12/22/2023
N3V8F2,Cl_74,P130,Roland DWX 52 Di Plus Milling Machine,dental milling machine,5/27/2025,7,Palakkad,4,1,5/27/2025
F6K6D8,Cl_81,P8,Saevo S300,dental_chair,4/14/2023,7,Hyderabad,5,3,4/14/2023
T4F5J4,Cl_16,P93,Piezo-X Advanced Piezosurgery Unit,physiodispensor unit,7/5/2021,8,Okhla,4,5,7/5/2021
M2Y2L8,Cl_19,P122,3Shape E4 Dental lab Scanner,dental lab scanner,11/9/2020,2,Boriwali,7,3,11/9/2020
A2I7U9,Cl_62,P75,Tealth Contra Angle Low SpeedHandpiece,dental handpeice,2/23/2024,4,Mumbai,8,96,2/23/2024
H3Z6B6,Cl_27,P142,NSK NLZE Dental Electric Micromotor,dental micromotor,7/31/2020,8,Rohini,5,10,7/31/2020
D4J2R6,Cl_50,P80,CSM Implants Submerged III,implant uni-verse,12/6/2024,4,Raipur,9,8,12/6/2024
Y5M7R9,Cl_54,P21,"VMax
Suction",dental suction,11/26/2021,6,Varanasi,8,12,11/26/2021
G2D9U7,Cl_57,P209,CONSERVATIVE INSTRUMENTS KIT,dental instruments,8/23/2024,7,Salem,10,9,8/23/2024
C9E6Q4,Cl_11,P153,Mini Apex Locator,endomotors,12/7/2021,4,Goregaon,5,26,12/7/2021
W4K9P9,Cl_36,P110,ioConnect By TruAbutment,intraoral scanner,3/7/2022,4,Malappuram,6,4,3/7/2022
X3U3D1,Cl_24,P103,Trios 4 IntraoralScanner,intraoral scanner,8/25/2021,9,Pune,5,4,8/25/2021
D0A1V3,Cl_37,P214,Root Elevators Set Of 13 Pcs (With Warwick James),dental instruments,7/4/2024,2,Belgaum,8,7,7/4/2024
S1X7W4,Cl_47,P190,Woodpecker D5Scaler,ultrasonic scalers,8/19/2025,5,Pune,8,29,8/19/2025
M8B8M8,Cl_94,P86,Osseotouch Magnetic Mallet,implant uni-verse,6/16/2021,8,Pune,4,7,6/16/2021
